filename,plate_text,x,y,w,h,notes
0388.jpg,皖A·D43393,129,476,145,61,ccpd_tilt=86_266
0389.jpg,皖A·D11558,309,522,166,53,ccpd_tilt=91_267
0390.jpg,皖A·DB4413,146,594,163,54,ccpd_tilt=90_268
0391.jpg,皖A·F05056,308,515,163,55,ccpd_tilt=90_268
0392.jpg,皖A·D31848,331,552,151,59,ccpd_tilt=87_269
0393.jpg,皖A·DB8732,203,534,160,55,ccpd_tilt=89_90
0394.jpg,皖A·D09991,292,517,160,56,ccpd_tilt=91_269
0395.jpg,皖A·D75258,309,536,160,56,ccpd_tilt=92_264
0396.jpg,皖A·D36766,209,553,154,58,ccpd_tilt=90_263
0397.jpg,皖A·D72158,253,557,157,56,ccpd_tilt=90_268
0398.jpg,皖A·DB6311,155,474,134,67,ccpd_tilt=92_255
0399.jpg,皖A·F00168,259,558,167,53,ccpd_tilt=91_266
0400.jpg,皖A·D58878,251,530,178,51,ccpd_tilt=90_265
0401.jpg,皖A·DB1666,354,513,149,60,ccpd_tilt=93_270
0402.jpg,皖A·D61007,311,515,164,55,ccpd_tilt=88_268
0403.jpg,皖A·D62267,220,573,171,52,ccpd_tilt=90_268
0404.jpg,皖A·D55644,296,461,161,56,ccpd_tilt=89_265
0405.jpg,皖A·D41988,311,528,161,56,ccpd_tilt=89_266
0406.jpg,皖A·D12882,271,496,161,56,ccpd_tilt=91_265
0407.jpg,皖A·D10121,317,558,155,58,ccpd_tilt=90_268
0408.jpg,皖A·D09991,282,537,158,57,ccpd_tilt=91_269
0409.jpg,皖A·F03718,306,511,158,56,ccpd_tilt=91_90
0410.jpg,皖A·D25955,237,575,168,54,ccpd_tilt=89_268
0411.jpg,皖A·D42557,276,520,172,53,ccpd_tilt=90_268
0412.jpg,皖A·D18268,368,558,140,64,ccpd_tilt=86_247
0413.jpg,皖A·F08518,275,539,162,56,ccpd_tilt=89_267
0414.jpg,皖A·D12777,277,557,162,55,ccpd_tilt=90_90
0415.jpg,皖A·D19830,231,553,159,57,ccpd_tilt=87_271
0416.jpg,皖A·DC6383,207,517,156,58,ccpd_tilt=89_266
0417.jpg,皖A·D16008,269,530,156,58,ccpd_tilt=90_267
0418.jpg,皖A·D49979,299,574,159,57,ccpd_tilt=91_269
0419.jpg,皖A·D58878,285,518,159,57,ccpd_tilt=93_262
0420.jpg,皖A·D55222,277,516,156,58,ccpd_tilt=93_264
0421.jpg,皖A·DB6718,395,599,169,54,ccpd_tilt=91_262
0422.jpg,皖A·DB3088,265,541,173,53,ccpd_tilt=90_261
0423.jpg,皖A·D86022,309,552,151,60,ccpd_tilt=90_266
0424.jpg,皖A·D16116,294,554,163,56,ccpd_tilt=89_267
0425.jpg,皖A·F07376,196,473,154,59,ccpd_tilt=87_265
0426.jpg,皖A·D67777,147,472,154,59,ccpd_tilt=90_263
0427.jpg,皖A·D49590,344,557,160,56,ccpd_tilt=88_269
0428.jpg,皖A·F06562,267,539,160,57,ccpd_tilt=91_90
0429.jpg,皖A·D77888,268,531,170,54,ccpd_tilt=90_268
0430.jpg,皖A·D58998,190,494,167,55,ccpd_tilt=90_266
0431.jpg,皖A·DB4566,231,522,174,52,ccpd_tilt=90_265
0432.jpg,皖A·D60988,283,532,161,57,ccpd_tilt=92_90
0433.jpg,皖A·DT0932,254,515,158,58,ccpd_tilt=88_264
0434.jpg,皖A·D64011,248,537,158,58,ccpd_tilt=89_90
0435.jpg,皖A·D77663,308,553,158,58,ccpd_tilt=92_266
0436.jpg,皖A·D99999,408,549,133,69,ccpd_tilt=86_258
0437.jpg,皖A·D97955,193,490,147,62,ccpd_tilt=88_245
0438.jpg,苏C·D09738,285,538,171,54,ccpd_tilt=89_258
0439.jpg,皖A·D17789,263,515,131,70,ccpd_tilt=97_267
0440.jpg,皖A·D41611,246,499,150,61,ccpd_tilt=88_263
0441.jpg,皖A·D85198,257,518,168,55,ccpd_tilt=88_265
0442.jpg,皖A·D20608,300,495,168,55,ccpd_tilt=90_267
0443.jpg,皖A·D67878,159,449,140,66,ccpd_tilt=93_255
0444.jpg,皖A·DC8881,306,433,150,61,ccpd_tilt=93_90
0445.jpg,皖A·D48133,248,550,153,60,ccpd_tilt=92_269
0446.jpg,皖A·D00328,263,494,156,59,ccpd_tilt=86_263
0447.jpg,皖A·D11787,280,494,156,59,ccpd_tilt=92_270
0448.jpg,皖A·F07070,258,522,126,73,ccpd_tilt=88_271
0449.jpg,皖A·D87677,325,512,166,55,ccpd_tilt=88_270
0450.jpg,皖A·D81568,108,558,146,63,ccpd_tilt=91_265
0451.jpg,皖A·D45987,149,523,146,63,ccpd_tilt=92_264
0452.jpg,皖A·D12727,420,537,160,58,ccpd_tilt=90_268
0453.jpg,皖A·D40010,239,590,160,58,ccpd_tilt=91_267
0454.jpg,皖A·DB1369,165,469,137,68,ccpd_tilt=92_261
0455.jpg,皖A·D16998,384,491,152,61,ccpd_tilt=93_270
0456.jpg,皖A·D80666,296,455,167,56,ccpd_tilt=87_267
0457.jpg,皖A·DC6003,262,525,120,77,ccpd_tilt=96_267
0458.jpg,皖A·D98718,342,553,155,60,ccpd_tilt=92_268
0459.jpg,鲁Q·D20621,336,496,147,64,ccpd_tilt=87_251
0460.jpg,皖A·D13866,366,536,147,63,ccpd_tilt=90_90
0461.jpg,皖A·D68055,281,554,164,57,ccpd_tilt=91_90
0462.jpg,皖B·D27797,191,574,164,57,ccpd_tilt=92_260
0463.jpg,皖A·D36188,324,569,158,59,ccpd_tilt=88_261
0464.jpg,皖A·F02965,270,532,158,60,ccpd_tilt=89_90
0465.jpg,皖A·D11105,243,576,161,58,ccpd_tilt=88_90
0466.jpg,皖A·D19786,103,454,161,58,ccpd_tilt=90_263
0467.jpg,皖A·D12887,236,512,161,58,ccpd_tilt=91_90
0468.jpg,皖A·D18198,266,536,161,58,ccpd_tilt=92_260
0469.jpg,皖A·D88220,258,518,171,55,ccpd_tilt=89_267
0470.jpg,皖A·D97363,223,472,153,62,ccpd_tilt=87_266
0471.jpg,皖A·D11789,68,499,168,55,ccpd_tilt=89_269
0472.jpg,皖A·DB5053,100,485,128,74,ccpd_tilt=95_258
0473.jpg,皖A·D60317,245,511,156,60,ccpd_tilt=92_90
0474.jpg,皖A·D10777,220,558,159,59,ccpd_tilt=89_266
0475.jpg,皖A·D06955,309,576,172,55,ccpd_tilt=91_268
0476.jpg,皖A·D25955,240,549,169,56,ccpd_tilt=90_268
0477.jpg,皖A·D96699,307,534,154,61,ccpd_tilt=88_266
0478.jpg,皖A·D55644,294,595,166,57,ccpd_tilt=91_267
0479.jpg,皖A·D46768,328,534,166,56,ccpd_tilt=92_266
0480.jpg,皖A·D86766,248,569,166,56,ccpd_tilt=92_270
0481.jpg,皖A·D56569,221,470,157,60,ccpd_tilt=87_262
0482.jpg,皖A·DC7616,179,495,163,58,ccpd_tilt=89_263
0483.jpg,皖A·F07677,285,534,144,65,ccpd_tilt=83_262
0484.jpg,皖A·D19191,260,517,160,59,ccpd_tilt=89_268
0485.jpg,皖A·F18168,153,532,160,60,ccpd_tilt=92_259
0486.jpg,皖A·D45582,273,575,160,59,ccpd_tilt=92_270
0487.jpg,皖A·F00250,243,455,152,62,ccpd_tilt=91_269
0488.jpg,皖A·D40010,228,532,152,63,ccpd_tilt=93_271
0489.jpg,皖A·D45520,254,542,167,57,ccpd_tilt=91_267
0490.jpg,皖A·D10218,311,532,167,57,ccpd_tilt=92_269
0491.jpg,皖A·DC8881,231,473,158,61,ccpd_tilt=88_90
0492.jpg,苏C·D09570,282,592,164,58,ccpd_tilt=89_268
0493.jpg,皖A·D49798,274,534,156,61,ccpd_tilt=93_266
0494.jpg,皖A·D23068,285,536,165,58,ccpd_tilt=90_268
0495.jpg,皖A·D66577,201,513,165,58,ccpd_tilt=91_256
0496.jpg,皖A·D62228,284,516,159,60,ccpd_tilt=91_267
0497.jpg,皖A·D18583,300,573,162,59,ccpd_tilt=88_269
0498.jpg,皖A·F01389,275,557,162,59,ccpd_tilt=92_266
0499.jpg,皖A·F00787,382,495,175,55,ccpd_tilt=89_263
0500.jpg,皖A·D18268,304,563,151,64,ccpd_tilt=88_266
0501.jpg,皖A·DB9062,260,554,157,62,ccpd_tilt=93_260
0502.jpg,皖A·F02668,357,558,166,58,ccpd_tilt=86_258
0503.jpg,皖A·D16820,144,563,166,58,ccpd_tilt=90_257
0504.jpg,皖A·D95922,293,538,170,57,ccpd_tilt=88_269
0505.jpg,皖A·D61880,299,554,145,67,ccpd_tilt=87_259
0506.jpg,皖A·DB3918,269,550,158,61,ccpd_tilt=92_270
0507.jpg,皖A·D49786,307,567,150,65,ccpd_tilt=96_90
0508.jpg,皖A·D11369,211,573,164,59,ccpd_tilt=90_90
0509.jpg,皖A·F16668,129,499,164,59,ccpd_tilt=91_262
0510.jpg,皖A·D13145,340,513,148,65,ccpd_tilt=93_270
0511.jpg,皖A·D65717,283,536,159,61,ccpd_tilt=90_262
0512.jpg,皖A·D09991,205,570,159,61,ccpd_tilt=90_266
0513.jpg,皖A·F16668,249,512,165,59,ccpd_tilt=87_261
0514.jpg,皖A·D46656,295,557,162,60,ccpd_tilt=92_263
0515.jpg,皖A·D10121,290,539,144,68,ccpd_tilt=98_276
0516.jpg,皖A·D18217,222,550,149,66,ccpd_tilt=96_260
0517.jpg,皖A·F12888,214,537,157,62,ccpd_tilt=91_265
0518.jpg,皖A·DB5053,291,632,157,62,ccpd_tilt=91_90
0519.jpg,皖A·F07677,301,534,157,62,ccpd_tilt=92_90
0520.jpg,皖A·D11986,282,559,121,81,ccpd_tilt=81_253
0521.jpg,皖A·D17775,264,558,169,58,ccpd_tilt=88_90
0522.jpg,皖A·D28366,220,517,169,58,ccpd_tilt=91_267
0523.jpg,皖A·D53880,284,532,160,62,ccpd_tilt=92_267
0524.jpg,皖A·F10666,355,527,140,70,ccpd_tilt=98_275
0525.jpg,皖A·F00116,234,478,176,56,ccpd_tilt=88_253
0526.jpg,皖A·D56691,269,459,158,63,ccpd_tilt=94_264
0527.jpg,皖A·DB7189,258,515,161,61,ccpd_tilt=89_268
0528.jpg,皖A·D25955,212,574,167,59,ccpd_tilt=88_268
0529.jpg,皖A·D19999,252,500,181,54,ccpd_tilt=90_90
0530.jpg,皖A·D85808,304,548,146,68,ccpd_tilt=95_272
0531.jpg,皖A·D65658,178,499,171,58,ccpd_tilt=90_260
0532.jpg,皖A·DB0094,457,515,171,58,ccpd_tilt=90_267
0533.jpg,皖A·DC2636,148,479,168,59,ccpd_tilt=87_267
0534.jpg,皖A·D76990,232,573,165,60,ccpd_tilt=88_258
0535.jpg,皖A·D59088,331,592,165,60,ccpd_tilt=91_268
0536.jpg,皖A·D56996,209,563,165,60,ccpd_tilt=91_90
0537.jpg,皖A·D20939,203,553,136,74,ccpd_tilt=85_266
0538.jpg,皖A·D86986,155,512,160,62,ccpd_tilt=87_270
0539.jpg,皖A·DA0879,276,320,160,63,ccpd_tilt=89_255
0540.jpg,皖A·D08809,283,458,169,59,ccpd_tilt=89_267
0541.jpg,皖A·D25955,243,525,163,61,ccpd_tilt=89_267
0542.jpg,皖A·DT0932,276,516,166,60,ccpd_tilt=89_90
0543.jpg,皖A·D10082,338,527,129,78,ccpd_tilt=101_251
0544.jpg,皖A·D12772,378,584,119,84,ccpd_tilt=90_266
0545.jpg,皖A·D50550,218,552,119,84,ccpd_tilt=97_261
0546.jpg,苏C·D06752,297,483,158,64,ccpd_tilt=94_271
0547.jpg,皖A·D40080,271,532,161,63,ccpd_tilt=85_264
0548.jpg,皖A·D45333,352,512,161,62,ccpd_tilt=91_261
0549.jpg,皖A·D40080,269,573,170,59,ccpd_tilt=89_269
0550.jpg,皖A·D61201,229,567,170,60,ccpd_tilt=90_263
0551.jpg,皖A·F13366,138,573,159,63,ccpd_tilt=88_256
0552.jpg,皖A·DC7786,206,537,174,58,ccpd_tilt=90_266
0553.jpg,皖A·D30173,110,476,165,61,ccpd_tilt=88_263
0554.jpg,皖A·DA5558,311,549,152,67,ccpd_tilt=86_268
0555.jpg,皖A·D16898,116,532,152,67,ccpd_tilt=90_265
0556.jpg,皖A·D19889,305,474,163,63,ccpd_tilt=89_264
0557.jpg,皖A·DB2818,257,515,124,82,ccpd_tilt=102_250
0558.jpg,皖A·D40035,282,542,170,60,ccpd_tilt=87_262
0559.jpg,皖A·D72678,265,527,167,61,ccpd_tilt=88_262
0560.jpg,皖A·D65979,233,534,140,73,ccpd_tilt=88_246
0561.jpg,皖A·D11678,325,552,115,90,ccpd_tilt=73_279
0562.jpg,皖A·D53880,317,507,135,77,ccpd_tilt=89_257
0563.jpg,皖A·F06897,254,528,172,60,ccpd_tilt=89_262
0564.jpg,皖A·D30173,206,462,179,58,ccpd_tilt=90_90
0565.jpg,皖A·D16820,229,517,156,67,ccpd_tilt=85_263
0566.jpg,皖A·D76990,251,528,167,62,ccpd_tilt=92_270
0567.jpg,皖A·D11105,272,534,170,61,ccpd_tilt=89_264
0568.jpg,皖A·D11111,238,496,180,58,ccpd_tilt=91_262
0569.jpg,皖A·DB1896,304,523,157,66,ccpd_tilt=89_90
0570.jpg,皖A·D10718,287,493,185,57,ccpd_tilt=89_269
0571.jpg,皖A·D18301,279,528,175,60,ccpd_tilt=90_266
0572.jpg,皖A·DB9968,282,513,166,63,ccpd_tilt=86_262
0573.jpg,皖A·D13859,290,527,146,72,ccpd_tilt=97_260
0574.jpg,皖A·D57606,320,530,136,78,ccpd_tilt=83_246
0575.jpg,皖A·D10826,268,509,161,66,ccpd_tilt=92_266
0576.jpg,皖A·F08068,287,520,190,56,ccpd_tilt=93_90
0577.jpg,皖A·D18989,206,478,147,80,ccpd_tilt=102_256
0578.jpg,皖A·D49786,176,552,152,70,ccpd_tilt=91_263
0579.jpg,皖A·D23068,249,509,175,62,ccpd_tilt=93_269
0580.jpg,皖A·D48969,138,512,169,63,ccpd_tilt=88_256
0581.jpg,皖A·D45520,259,490,172,62,ccpd_tilt=91_267
0582.jpg,皖A·DB9151,351,513,149,72,ccpd_tilt=86_263
0583.jpg,皖A·F13366,242,507,159,68,ccpd_tilt=86_261
0584.jpg,皖A·F07002,357,595,122,88,ccpd_tilt=90_265
0585.jpg,皖A·D46968,258,558,180,60,ccpd_tilt=90_267
0586.jpg,皖A·D02829,275,493,177,61,ccpd_tilt=91_259
0587.jpg,皖A·D46768,264,550,171,63,ccpd_tilt=90_267
0588.jpg,皖A·DA1891,121,476,163,66,ccpd_tilt=91_260
0589.jpg,皖A·D22123,267,523,151,72,ccpd_tilt=87_265
0590.jpg,皖A·D46768,230,559,185,59,ccpd_tilt=89_266
0591.jpg,皖A·D46768,300,565,179,62,ccpd_tilt=90_268
0592.jpg,皖A·D16688,297,457,171,65,ccpd_tilt=91_263
0593.jpg,皖A·F06897,261,530,174,64,ccpd_tilt=89_269
0594.jpg,皖A·D11898,265,509,175,64,ccpd_tilt=88_265
0595.jpg,皖A·D35199,269,461,176,64,ccpd_tilt=92_261
0596.jpg,苏C·D03730,252,502,197,57,ccpd_tilt=90_263
0597.jpg,皖A·D13145,99,570,170,66,ccpd_tilt=90_264
0598.jpg,皖A·DC6003,202,495,177,65,ccpd_tilt=89_261
0599.jpg,皖A·F10006,284,473,192,61,ccpd_tilt=91_267
0600.jpg,皖A·DC3222,210,515,179,65,ccpd_tilt=93_90
0601.jpg,皖A·D57568,218,544,149,78,ccpd_tilt=102_268
0602.jpg,皖A·D45600,295,490,161,72,ccpd_tilt=94_262
0603.jpg,皖A·D07111,294,536,194,60,ccpd_tilt=90_268
0604.jpg,皖A·D82718,249,513,178,65,ccpd_tilt=87_268
0605.jpg,皖A·F07580,355,526,118,99,ccpd_tilt=107_284
0606.jpg,皖A·D45671,279,486,192,62,ccpd_tilt=90_267
0607.jpg,皖A·F00173,277,509,163,73,ccpd_tilt=90_255
0608.jpg,皖A·D45582,244,496,193,62,ccpd_tilt=90_260
0609.jpg,皖A·D29778,394,401,156,77,ccpd_tilt=95_272
0610.jpg,皖A·D53320,211,570,198,61,ccpd_tilt=88_266
0611.jpg,皖A·D46768,282,574,204,60,ccpd_tilt=91_266
0612.jpg,苏C·D00200,250,526,188,66,ccpd_tilt=88_259
0613.jpg,皖A·D55230,416,538,147,84,ccpd_tilt=96_240
0614.jpg,皖A·D75258,269,559,165,75,ccpd_tilt=85_246
0615.jpg,皖A·D49696,411,518,140,90,ccpd_tilt=79_90
0616.jpg,皖A·F00752,291,542,198,64,ccpd_tilt=90_254
0617.jpg,皖A·D07167,279,506,142,90,ccpd_tilt=77_248
0618.jpg,皖A·D20718,283,509,198,65,ccpd_tilt=90_90
0619.jpg,皖A·F09967,385,544,169,77,ccpd_tilt=92_254
0620.jpg,皖A·D10605,103,438,191,68,ccpd_tilt=170_99
0621.jpg,皖A·F07070,284,571,191,69,ccpd_tilt=88_269
0622.jpg,皖A·D16609,241,437,219,62,ccpd_tilt=89_258
0623.jpg,鲁Q·D20621,354,537,116,117,ccpd_tilt=68_247
0624.jpg,皖A·D15566,237,494,188,73,ccpd_tilt=91_270
0625.jpg,皖A·D46768,280,539,207,67,ccpd_tilt=89_90
0626.jpg,皖A·D12821,230,530,117,118,ccpd_tilt=67_243
0627.jpg,皖A·D10718,150,495,193,72,ccpd_tilt=94_258
0628.jpg,皖A·D82718,238,511,225,62,ccpd_tilt=90_258
0629.jpg,皖A·D18928,235,502,205,69,ccpd_tilt=91_265
0630.jpg,皖A·D10826,316,522,190,74,ccpd_tilt=89_269
0631.jpg,皖A·D92698,294,525,203,70,ccpd_tilt=93_265
0632.jpg,皖A·D01781,464,608,163,97,ccpd_tilt=79_277
0633.jpg,皖A·D86768,247,506,152,96,ccpd_tilt=78_251
0634.jpg,皖A·D10826,223,459,206,71,ccpd_tilt=94_267
0635.jpg,皖A·D38879,277,493,214,69,ccpd_tilt=90_263
0636.jpg,皖A·D48820,253,476,152,97,ccpd_tilt=81_263
0637.jpg,皖A·D25955,257,536,209,71,ccpd_tilt=90_253
0638.jpg,皖A·D07111,333,494,195,77,ccpd_tilt=91_268
0639.jpg,皖A·D38811,285,534,201,74,ccpd_tilt=88_267
0640.jpg,皖A·D88220,156,484,180,83,ccpd_tilt=86_268
0641.jpg,皖A·DA5558,179,507,116,129,ccpd_tilt=66_244
0642.jpg,皖A·F00166,322,513,151,100,ccpd_tilt=101_247
0643.jpg,苏C·D02576,248,461,224,69,ccpd_tilt=90_266
0644.jpg,皖A·D20608,253,527,224,69,ccpd_tilt=90_266
0645.jpg,皖A·F11111,194,525,206,76,ccpd_tilt=92_256
0646.jpg,苏C·D00163,287,444,219,72,ccpd_tilt=92_252
0647.jpg,苏A·D61258,321,504,195,82,ccpd_tilt=91_262
0648.jpg,皖A·D13145,269,557,222,72,ccpd_tilt=90_268
0649.jpg,皖A·DT1127,325,357,186,96,ccpd_tilt=98_253
0650.jpg,皖A·DT0906,313,479,161,110,ccpd_tilt=84_250
0651.jpg,皖A·D10883,223,458,217,74,ccpd_tilt=88_90
0652.jpg,皖A·D06809,235,393,194,92,ccpd_tilt=98_274
0653.jpg,皖A·D10718,235,489,228,71,ccpd_tilt=90_267
0654.jpg,皖A·D77606,254,512,191,85,ccpd_tilt=86_254
0655.jpg,皖A·D45552,253,432,210,77,ccpd_tilt=93_254
0656.jpg,皖A·D43215,226,496,197,84,ccpd_tilt=88_269
0657.jpg,皖A·D25955,325,526,152,108,ccpd_tilt=75_282
0658.jpg,皖A·D58582,279,539,204,81,ccpd_tilt=90_266
0659.jpg,皖A·D49696,207,470,156,106,ccpd_tilt=75_282
0660.jpg,皖A·D13777,252,496,226,74,ccpd_tilt=87_271
0661.jpg,皖A·D11888,205,511,226,73,ccpd_tilt=89_254
0662.jpg,皖A·D18885,236,443,223,74,ccpd_tilt=89_267
0663.jpg,皖A·D97689,265,544,177,95,ccpd_tilt=81_275
0664.jpg,皖A·D21019,240,504,181,102,ccpd_tilt=102_106
0665.jpg,皖A·D02345,244,509,221,77,ccpd_tilt=90_265
0666.jpg,皖A·D61007,222,537,247,69,ccpd_tilt=91_259
0667.jpg,皖A·D93733,221,542,214,80,ccpd_tilt=90_266
0668.jpg,皖A·D19789,296,502,195,90,ccpd_tilt=86_252
0669.jpg,皖A·F15127,277,455,244,72,ccpd_tilt=91_255
0670.jpg,皖A·D10121,285,530,159,112,ccpd_tilt=84_256
0671.jpg,皖A·DB5515,269,518,190,94,ccpd_tilt=83_258
0672.jpg,皖A·DB3088,274,526,218,82,ccpd_tilt=87_266
0673.jpg,皖A·D10986,274,472,173,104,ccpd_tilt=105_272
0674.jpg,皖A·D10069,225,470,247,73,ccpd_tilt=90_251
0675.jpg,皖A·F00779,278,441,190,96,ccpd_tilt=101_248
0676.jpg,皖A·D16688,204,523,237,77,ccpd_tilt=90_265
0677.jpg,皖A·D01345,254,434,196,104,ccpd_tilt=98_250
0678.jpg,苏A·D12111,312,467,180,114,ccpd_tilt=101_90
0679.jpg,皖A·F01060,258,506,218,86,ccpd_tilt=92_249
0680.jpg,皖A·F02911,310,558,315,59,ccpd_tilt=89_219
0681.jpg,皖A·D80666,179,467,258,72,ccpd_tilt=90_266
0682.jpg,皖A·D30366,180,493,247,76,ccpd_tilt=89_261
0683.jpg,皖A·F06562,215,562,231,81,ccpd_tilt=90_244
0684.jpg,皖A·DB8268,205,509,245,77,ccpd_tilt=89_245
0685.jpg,皖A·D58878,260,539,226,83,ccpd_tilt=86_265
0686.jpg,皖A·D01677,187,486,218,96,ccpd_tilt=97_273
0687.jpg,皖A·F06515,226,493,227,83,ccpd_tilt=93_257
0688.jpg,皖A·D02520,302,433,178,117,ccpd_tilt=78_90
0689.jpg,皖A·D01871,226,517,175,119,ccpd_tilt=106_281
0690.jpg,皖A·D09310,255,398,217,96,ccpd_tilt=95_254
0691.jpg,皖A·D01599,217,372,193,108,ccpd_tilt=99_278
0692.jpg,皖A·D06955,222,544,234,81,ccpd_tilt=90_252
0693.jpg,皖A·D12368,234,448,211,100,ccpd_tilt=97_253
0694.jpg,皖A·D45688,290,513,210,92,ccpd_tilt=87_262
0695.jpg,皖A·F00116,255,483,227,86,ccpd_tilt=86_252
0696.jpg,皖A·D17888,347,461,220,89,ccpd_tilt=89_269
0697.jpg,皖A·D16609,221,448,267,74,ccpd_tilt=90_254
0698.jpg,皖A·DT1011,219,457,206,105,ccpd_tilt=99_257
0699.jpg,皖A·D06565,238,430,196,110,ccpd_tilt=101_280
0700.jpg,皖A·D26629,278,489,258,76,ccpd_tilt=90_260
0701.jpg,皖A·D10700,194,486,262,76,ccpd_tilt=90_259
0702.jpg,皖A·D09867,179,458,206,106,ccpd_tilt=81_104
0703.jpg,皖A·D08181,310,502,184,119,ccpd_tilt=101_277
0704.jpg,皖A·D11558,260,430,256,77,ccpd_tilt=90_268
0705.jpg,皖A·F10010,231,522,249,79,ccpd_tilt=90_242
0706.jpg,皖A·F02911,263,516,246,81,ccpd_tilt=90_262
0707.jpg,皖A·D26345,308,499,132,151,ccpd_tilt=61_297
0708.jpg,苏C·D07673,262,441,196,101,ccpd_tilt=101_250
0709.jpg,皖A·F05998,188,518,261,77,ccpd_tilt=90_263
0710.jpg,皖A·D09822,279,496,208,106,ccpd_tilt=99_252
0711.jpg,皖A·F06526,178,457,248,81,ccpd_tilt=91_264
0712.jpg,皖A·D00941,279,472,212,105,ccpd_tilt=97_90
0713.jpg,皖A·D06622,252,469,198,113,ccpd_tilt=103_107
0714.jpg,皖A·D00100,216,451,179,125,ccpd_tilt=79_272
0715.jpg,皖A·D28887,254,395,207,108,ccpd_tilt=82_273
0716.jpg,皖A·F05980,217,523,219,93,ccpd_tilt=90_90
0717.jpg,皖A·D19789,286,474,256,80,ccpd_tilt=90_254
0718.jpg,皖A·F06789,237,380,215,105,ccpd_tilt=99_258
0719.jpg,皖A·D26528,248,425,234,88,ccpd_tilt=88_265
0720.jpg,皖A·D08929,165,445,213,106,ccpd_tilt=96_254
0721.jpg,皖A·D55592,235,500,184,111,ccpd_tilt=77_234
0722.jpg,皖A·D66298,274,484,195,106,ccpd_tilt=89_90
0723.jpg,皖A·D08307,273,361,218,105,ccpd_tilt=97_251
0724.jpg,皖A·D02506,245,434,210,109,ccpd_tilt=81_272
0725.jpg,皖A·D27723,247,441,238,87,ccpd_tilt=87_270
0726.jpg,皖A·D01621,294,492,206,112,ccpd_tilt=98_251
0727.jpg,皖A·D28776,228,472,254,82,ccpd_tilt=91_263
0728.jpg,皖A·D16688,248,480,252,92,ccpd_tilt=88_260
0729.jpg,皖A·D03911,213,407,210,110,ccpd_tilt=83_272
0730.jpg,皖A·D08181,332,486,152,154,ccpd_tilt=114_289
0731.jpg,皖A·D00121,294,427,221,107,ccpd_tilt=82_255
0732.jpg,皖A·D48108,259,476,243,87,ccpd_tilt=92_251
0733.jpg,皖A·D02408,219,454,193,122,ccpd_tilt=80_258
0734.jpg,皖A·D22693,34,485,206,115,ccpd_tilt=100_258
0735.jpg,皖A·D29956,236,483,240,90,ccpd_tilt=90_266
0736.jpg,皖A·D48108,179,504,270,80,ccpd_tilt=89_263
0737.jpg,皖A·DT1011,216,403,223,108,ccpd_tilt=99_90
0738.jpg,皖A·D06151,231,419,201,119,ccpd_tilt=101_90
0739.jpg,皖A·D07369,165,380,229,105,ccpd_tilt=95_261
0740.jpg,皖A·F00296,251,536,266,82,ccpd_tilt=90_261
0741.jpg,皖A·D67878,335,504,196,112,ccpd_tilt=81_270
0742.jpg,皖A·DT1011,217,397,215,112,ccpd_tilt=101_253
0743.jpg,皖A·D07068,275,414,220,111,ccpd_tilt=82_277
0744.jpg,皖A·D16008,190,582,212,104,ccpd_tilt=99_242
0745.jpg,沪A·F23022,258,418,204,119,ccpd_tilt=100_256
0746.jpg,皖A·D00166,265,420,225,108,ccpd_tilt=94_257
0747.jpg,皖A·D16688,173,459,230,106,ccpd_tilt=97_256
0748.jpg,皖A·D30366,241,474,278,80,ccpd_tilt=90_268
0749.jpg,皖A·D11172,184,471,202,122,ccpd_tilt=99_251
0750.jpg,皖A·D12688,249,416,221,112,ccpd_tilt=81_258
0751.jpg,皖A·D05180,207,402,240,103,ccpd_tilt=96_244
0752.jpg,皖A·D55644,142,515,241,93,ccpd_tilt=87_256
0753.jpg,皖A·F01389,203,504,241,93,ccpd_tilt=93_252
0754.jpg,皖A·F00968,223,523,253,88,ccpd_tilt=86_267
0755.jpg,皖A·F10006,209,486,285,79,ccpd_tilt=90_193
0756.jpg,皖A·D07068,288,455,214,116,ccpd_tilt=102_108
0757.jpg,苏C·D00206,227,558,257,87,ccpd_tilt=93_246
0758.jpg,苏C·D03080,227,509,278,81,ccpd_tilt=90_250
0759.jpg,皖A·D04518,262,455,216,116,ccpd_tilt=101_246
0760.jpg,皖A·D19331,246,502,214,106,ccpd_tilt=103_272
0761.jpg,皖A·D56996,207,489,277,82,ccpd_tilt=88_229
0762.jpg,皖A·F10001,317,457,184,137,ccpd_tilt=109_245
0763.jpg,皖A·D20088,216,444,261,87,ccpd_tilt=90_267
0764.jpg,皖A·D18989,197,495,327,70,ccpd_tilt=90_257
0765.jpg,皖A·D66929,196,484,244,94,ccpd_tilt=88_255
0766.jpg,皖A·D48969,218,560,222,104,ccpd_tilt=82_231
0767.jpg,皖A·D06691,159,501,346,66,ccpd_tilt=90_256
0768.jpg,皖A·D70550,181,509,271,86,ccpd_tilt=91_232
0769.jpg,皖A·D08166,212,419,198,129,ccpd_tilt=104_251
0770.jpg,皖A·DB0079,273,525,214,108,ccpd_tilt=82_268
0771.jpg,皖A·D06955,228,458,232,111,ccpd_tilt=84_262
0772.jpg,皖A·D19966,196,462,247,95,ccpd_tilt=95_249
0773.jpg,皖A·D13727,242,525,304,76,ccpd_tilt=90_240
0774.jpg,皖A·D19199,215,442,235,109,ccpd_tilt=98_253
