filename,plate_text,x,y,w,h,legality,plate_type,notes
0284.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0285.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0286.jpg,,15,13,84,26,legal,common,auto_yolo;conf=0.4867;auto_rule=color=green;ratio=3.23
0287.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0288.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0289.jpg,,12,8,87,34,legal,common,auto_yolo;conf=0.3247;auto_rule=color=green;ratio=2.56
0290.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0291.jpg,,0,0,46,9,legal,common,auto_yolo;conf=0.0954;auto_rule=color=blue;ratio=5.11
0292.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0293.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0294.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0295.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0296.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0297.jpg,,36,14,82,29,illegal,illegal,auto_yolo;conf=0.0164;auto_rule=very_low_conf
0298.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0299.jpg,,10,14,81,28,legal,common,auto_yolo;conf=0.1549;auto_rule=color=green;ratio=2.89
0300.jpg,,32,14,86,27,legal,common,auto_yolo;conf=0.1450;auto_rule=color=green;ratio=3.19
0301.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0302.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0303.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0304.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0305.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0306.jpg,,3,7,87,35,legal,common,auto_yolo;conf=0.3341;auto_rule=color=green;ratio=2.49
0307.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0308.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0309.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0310.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0311.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0312.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0313.jpg,,10,8,85,32,legal,common,auto_yolo;conf=0.2875;auto_rule=color=green;ratio=2.66
0314.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0315.jpg,,9,11,83,31,legal,common,auto_yolo;conf=0.4060;auto_rule=color=green;ratio=2.68
0316.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0317.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0318.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0319.jpg,,10,11,85,31,legal,common,auto_yolo;conf=0.0859;auto_rule=color=green;ratio=2.74
0320.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0321.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0322.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0323.jpg,,2,11,85,33,illegal,illegal,auto_yolo;conf=0.0106;auto_rule=very_low_conf
0324.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0325.jpg,,3,13,85,28,legal,common,auto_yolo;conf=0.1885;auto_rule=color=green;ratio=3.04
0326.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0327.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0328.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0329.jpg,,30,0,87,20,legal,common,auto_yolo;conf=0.0334;auto_rule=color=blue;ratio=4.35
0330.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0331.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0332.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0333.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0334.jpg,,36,2,82,40,illegal,illegal,auto_yolo;conf=0.0135;auto_rule=very_low_conf
0335.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0336.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0337.jpg,,2,17,82,26,legal,common,auto_yolo;conf=0.4740;auto_rule=color=green;ratio=3.15
0338.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0339.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0340.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0341.jpg,,38,7,84,35,illegal,illegal,auto_yolo;conf=0.0119;auto_rule=very_low_conf
0342.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0343.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0344.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0345.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0346.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0347.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0348.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0349.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0350.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0351.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0352.jpg,,1,14,87,27,legal,common,auto_yolo;conf=0.0592;auto_rule=color=green;ratio=3.22
0353.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0354.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0355.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0356.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0357.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0358.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0359.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0360.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0361.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0362.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0363.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0364.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0365.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0366.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0367.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0368.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0369.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0370.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0371.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0372.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0373.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0374.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0375.jpg,,9,15,83,29,legal,common,auto_yolo;conf=0.1073;auto_rule=color=green;ratio=2.86
0376.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0377.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0378.jpg,,34,13,85,26,legal,common,auto_yolo;conf=0.0414;auto_rule=color=green;ratio=3.27
0379.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0380.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0381.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0382.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0383.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0384.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0385.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0386.jpg,,0,12,88,33,legal,common,auto_yolo;conf=0.0226;auto_rule=color=green;ratio=2.67
0387.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0388.jpg,,25,2,82,29,legal,common,auto_yolo;conf=0.1681;auto_rule=color=blue;ratio=2.83
0389.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0390.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0391.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0392.jpg,,71,38,43,10,illegal,illegal,auto_yolo;conf=0.0113;auto_rule=very_low_conf
0393.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0394.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0395.jpg,,2,9,81,33,legal,special,auto_yolo;conf=0.0561;auto_rule=color=yellow;ratio=2.45
0396.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0397.jpg,,35,12,86,29,legal,common,auto_yolo;conf=0.1043;auto_rule=color=green;ratio=2.97
0398.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0399.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0400.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0401.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0402.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0403.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0404.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0405.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0406.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0407.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0408.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0409.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0410.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0411.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0412.jpg,,34,7,87,34,illegal,illegal,auto_yolo;conf=0.0177;auto_rule=very_low_conf
0413.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0414.jpg,,10,11,88,27,legal,special,auto_yolo;conf=0.0500;auto_rule=color=yellow;ratio=3.26
0415.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0416.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0417.jpg,,7,6,86,33,legal,common,auto_yolo;conf=0.2859;auto_rule=color=green;ratio=2.61
0418.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0419.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0420.jpg,,35,4,90,37,illegal,illegal,auto_yolo;conf=0.0108;auto_rule=very_low_conf
0421.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0422.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0423.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0424.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0425.jpg,,37,10,88,37,legal,common,auto_yolo;conf=0.0341;auto_rule=color=green;ratio=2.38
0426.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0427.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0428.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0429.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0430.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0431.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0432.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0433.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0434.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0435.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0436.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0437.jpg,,32,11,91,30,legal,common,auto_yolo;conf=0.0443;auto_rule=color=green;ratio=3.03
0438.jpg,,1,6,84,40,legal,common,auto_yolo;conf=0.0311;auto_rule=color=green;ratio=2.10
0439.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0440.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0441.jpg,,38,5,81,36,legal,common,auto_yolo;conf=0.0406;auto_rule=color=blue;ratio=2.25
0442.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0443.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0444.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0445.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0446.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0447.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0448.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0449.jpg,,33,8,86,35,legal,common,auto_yolo;conf=0.0492;auto_rule=color=green;ratio=2.46
0450.jpg,,0,7,84,36,illegal,illegal,auto_yolo;conf=0.0183;auto_rule=very_low_conf
0451.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0452.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0453.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0454.jpg,,7,13,81,29,legal,common,auto_yolo;conf=0.0687;auto_rule=color=green;ratio=2.79
0455.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0456.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0457.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0458.jpg,,5,4,88,36,legal,common,auto_yolo;conf=0.1609;auto_rule=color=green;ratio=2.44
0459.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0460.jpg,,37,1,73,35,legal,common,auto_yolo;conf=0.0334;auto_rule=color=blue;ratio=2.09
0461.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0462.jpg,,0,18,85,28,legal,common,auto_yolo;conf=0.1793;auto_rule=color=green;ratio=3.04
0463.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0464.jpg,,6,4,87,37,legal,common,auto_yolo;conf=0.1584;auto_rule=color=green;ratio=2.35
0465.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0466.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0467.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0468.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0469.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0470.jpg,,40,3,83,39,legal,special,auto_yolo;conf=0.0205;auto_rule=color=yellow;ratio=2.13
0471.jpg,,15,8,86,34,legal,common,auto_yolo;conf=0.0643;auto_rule=color=green;ratio=2.53
0472.jpg,,0,0,43,8,legal,common,auto_yolo;conf=0.2233;auto_rule=color=blue;ratio=5.38
0473.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0474.jpg,,0,15,82,29,legal,common,auto_yolo;conf=0.0424;auto_rule=color=green;ratio=2.83
0475.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0476.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0477.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0478.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0479.jpg,,4,12,84,31,legal,common,auto_yolo;conf=0.0587;auto_rule=color=green;ratio=2.71
0480.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0481.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0482.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0483.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0484.jpg,,37,5,85,33,legal,common,auto_yolo;conf=0.0248;auto_rule=color=green;ratio=2.58
0485.jpg,,8,13,79,28,legal,common,auto_yolo;conf=0.0614;auto_rule=color=green;ratio=2.82
0486.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0487.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0488.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0489.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0490.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0491.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0492.jpg,,30,6,78,29,illegal,illegal,auto_yolo;conf=0.0136;auto_rule=very_low_conf
0493.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0494.jpg,,7,15,82,29,legal,common,auto_yolo;conf=0.4889;auto_rule=color=green;ratio=2.83
0495.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0496.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0497.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0498.jpg,,7,5,84,35,legal,common,auto_yolo;conf=0.2960;auto_rule=color=green;ratio=2.40
0499.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0500.jpg,,1,6,86,37,legal,common,auto_yolo;conf=0.0373;auto_rule=color=green;ratio=2.32
0501.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0502.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0503.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0504.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0505.jpg,,4,6,86,37,legal,common,auto_yolo;conf=0.1059;auto_rule=color=green;ratio=2.32
0506.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0507.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0508.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0509.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0510.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0511.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0512.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0513.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0514.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0515.jpg,,6,20,82,21,legal,common,auto_yolo;conf=0.5324;auto_rule=color=green;ratio=3.90
0516.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0517.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0518.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0519.jpg,,7,8,85,35,legal,special,auto_yolo;conf=0.2890;auto_rule=fallback;color=other;ratio=2.43
0520.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0521.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0522.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0523.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0524.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0525.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0526.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0527.jpg,,33,12,90,29,legal,common,auto_yolo;conf=0.0463;auto_rule=color=green;ratio=3.10
0528.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0529.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0530.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0531.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0532.jpg,,0,16,84,32,illegal,illegal,auto_yolo;conf=0.0150;auto_rule=very_low_conf
0533.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0534.jpg,,35,13,85,29,legal,common,auto_yolo;conf=0.1195;auto_rule=color=green;ratio=2.93
0535.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0536.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0537.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0538.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0539.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0540.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0541.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0542.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0543.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0544.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0545.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0546.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0547.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0548.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0549.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0550.jpg,,6,7,88,37,legal,common,auto_yolo;conf=0.1225;auto_rule=color=green;ratio=2.38
0551.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0552.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0553.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0554.jpg,,7,22,81,19,legal,common,auto_yolo;conf=0.3557;auto_rule=color=green;ratio=4.26
0555.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0556.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0557.jpg,,37,9,79,29,legal,common,auto_yolo;conf=0.0468;auto_rule=color=green;ratio=2.72
0558.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0559.jpg,,5,11,86,33,illegal,illegal,auto_yolo;conf=0.0187;auto_rule=very_low_conf
0560.jpg,,30,11,88,31,legal,common,auto_yolo;conf=0.0768;auto_rule=color=green;ratio=2.84
0561.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0562.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0563.jpg,,46,2,77,41,legal,special,auto_yolo;conf=0.0218;auto_rule=color=yellow;ratio=1.88
0564.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
0565.jpg,,12,3,87,38,legal,common,auto_yolo;conf=0.0237;auto_rule=color=green;ratio=2.29
0566.jpg,,0,0,0,0,illegal,illegal,no_det;conf=0.0000;auto_rule=no_bbox
