"filename","plate_text","x","y","w","h","legality","plate_type","notes"
"0001.jpg","","7","4","87","36","legal","common","auto_yolo;conf=0.1314"
"0366.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0367.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0368.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0369.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0370.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0371.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0372.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0373.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0374.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0375.jpg","","9","15","83","29","legal","common","auto_yolo;conf=0.1073"
"0376.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0377.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0378.jpg","","34","13","85","26","legal","common","auto_yolo;conf=0.0414"
"0379.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0380.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0381.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0382.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0383.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0384.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0385.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0386.jpg","","0","12","88","33","legal","common","auto_yolo;conf=0.0226"
"0387.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0388.jpg","","25","2","82","29","legal","common","auto_yolo;conf=0.1681"
"0389.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0390.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0391.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0392.jpg","","71","38","43","10","legal","common","auto_yolo;conf=0.0113"
"0393.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0394.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0395.jpg","","2","9","81","33","legal","common","auto_yolo;conf=0.0561"
"0396.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0397.jpg","","35","12","86","29","legal","common","auto_yolo;conf=0.1043"
"0398.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0399.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0400.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0401.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0402.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0403.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0404.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0405.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0406.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0407.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0408.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0409.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0410.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0411.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0412.jpg","","34","7","87","34","legal","common","auto_yolo;conf=0.0177"
"0413.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0414.jpg","","10","11","88","27","legal","common","auto_yolo;conf=0.0500"
"0415.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0416.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0417.jpg","","7","6","86","33","legal","common","auto_yolo;conf=0.2859"
"0418.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0419.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0420.jpg","","35","4","90","37","legal","common","auto_yolo;conf=0.0108"
"0421.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0422.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0423.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0424.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0425.jpg","","37","10","88","37","legal","common","auto_yolo;conf=0.0341"
"0426.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0427.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0428.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0429.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0430.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0431.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0432.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0433.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0434.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0435.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0436.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0437.jpg","","32","11","91","30","legal","common","auto_yolo;conf=0.0443"
"0438.jpg","","1","6","84","40","legal","common","auto_yolo;conf=0.0311"
"0439.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0440.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0441.jpg","","38","5","81","36","legal","common","auto_yolo;conf=0.0406"
"0442.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0443.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0444.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0445.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0446.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0447.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0448.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0449.jpg","","33","8","86","35","legal","common","auto_yolo;conf=0.0492"
"0450.jpg","","0","7","84","36","legal","common","auto_yolo;conf=0.0183"
"0451.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0452.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0453.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0454.jpg","","7","13","81","29","legal","common","auto_yolo;conf=0.0687"
"0455.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0456.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0457.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0458.jpg","","5","4","88","36","legal","common","auto_yolo;conf=0.1609"
"0459.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0460.jpg","","37","1","73","35","legal","common","auto_yolo;conf=0.0334"
"0461.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0462.jpg","","0","18","85","28","legal","common","auto_yolo;conf=0.1793"
"0463.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0464.jpg","","6","4","87","37","legal","common","auto_yolo;conf=0.1584"
"0465.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0466.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0467.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0468.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0469.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0470.jpg","","40","3","83","39","legal","common","auto_yolo;conf=0.0205"
"0471.jpg","","15","8","86","34","legal","common","auto_yolo;conf=0.0643"
"0472.jpg","","0","0","43","8","legal","common","auto_yolo;conf=0.2233"
"0473.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0474.jpg","","0","15","82","29","legal","common","auto_yolo;conf=0.0424"
"0475.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0476.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0477.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0478.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0479.jpg","","4","12","84","31","legal","common","auto_yolo;conf=0.0587"
"0480.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0481.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0482.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0483.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0484.jpg","","37","5","85","33","legal","common","auto_yolo;conf=0.0248"
"0485.jpg","","8","13","79","28","legal","common","auto_yolo;conf=0.0614"
"0486.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0487.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0488.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0489.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0490.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0491.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0492.jpg","","30","6","78","29","legal","common","auto_yolo;conf=0.0136"
"0493.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0494.jpg","","7","15","82","29","legal","common","auto_yolo;conf=0.4889"
"0495.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0496.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0497.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0498.jpg","","7","5","84","35","legal","common","auto_yolo;conf=0.2960"
"0499.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0500.jpg","","1","6","86","37","legal","common","auto_yolo;conf=0.0373"
"0501.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0502.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0503.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0504.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0505.jpg","","4","6","86","37","legal","common","auto_yolo;conf=0.1059"
"0506.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0507.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0508.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0509.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0510.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0511.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0512.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0513.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0514.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0515.jpg","","6","20","82","21","legal","common","auto_yolo;conf=0.5324"
"0516.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0517.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0518.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0519.jpg","","7","8","85","35","legal","common","auto_yolo;conf=0.2890"
"0520.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0521.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0522.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0523.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0524.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0525.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0526.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0527.jpg","","33","12","90","29","legal","common","auto_yolo;conf=0.0463"
"0528.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0529.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0530.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0531.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0532.jpg","","0","16","84","32","legal","common","auto_yolo;conf=0.0150"
"0533.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0534.jpg","","35","13","85","29","legal","common","auto_yolo;conf=0.1195"
"0535.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0536.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0537.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0538.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0539.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0540.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0541.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0542.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0543.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0544.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0545.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0546.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0547.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0548.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0549.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0550.jpg","","6","7","88","37","legal","common","auto_yolo;conf=0.1225"
"0551.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0552.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0553.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0554.jpg","","7","22","81","19","legal","common","auto_yolo;conf=0.3557"
"0555.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0556.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0557.jpg","","37","9","79","29","legal","common","auto_yolo;conf=0.0468"
"0558.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0559.jpg","","5","11","86","33","legal","common","auto_yolo;conf=0.0187"
"0560.jpg","","30","11","88","31","legal","common","auto_yolo;conf=0.0768"
"0561.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0562.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0563.jpg","","46","2","77","41","legal","common","auto_yolo;conf=0.0218"
"0564.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0565.jpg","","12","3","87","38","legal","common","auto_yolo;conf=0.0237"
"0566.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0567.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0568.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0569.jpg","","12","13","82","28","legal","common","auto_yolo;conf=0.3620"
"0570.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0571.jpg","","2","4","88","37","legal","common","auto_yolo;conf=0.1223"
"0572.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0573.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0574.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0575.jpg","","8","7","88","37","legal","common","auto_yolo;conf=0.0846"
"0576.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0577.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0578.jpg","","6","3","86","39","legal","common","auto_yolo;conf=0.0172"
"0579.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0580.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0581.jpg","","34","11","87","34","legal","common","auto_yolo;conf=0.0122"
"0582.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0583.jpg","","3","2","86","41","legal","common","auto_yolo;conf=0.0118"
"0584.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0585.jpg","","7","14","88","28","legal","common","auto_yolo;conf=0.2895"
"0586.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0587.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0588.jpg","","1","11","90","33","legal","common","auto_yolo;conf=0.0130"
"0589.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0590.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0591.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0592.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0593.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0594.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0595.jpg","","13","15","82","26","legal","common","auto_yolo;conf=0.5777"
"0596.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0597.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0598.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0599.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0600.jpg","","33","11","91","33","legal","common","auto_yolo;conf=0.0100"
"0601.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0602.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0603.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0604.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0605.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0606.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0607.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0608.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0609.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0610.jpg","","12","10","90","32","legal","common","auto_yolo;conf=0.3738"
"0611.jpg","","33","12","90","29","legal","common","auto_yolo;conf=0.0233"
"0612.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0613.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0614.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0615.jpg","","30","0","77","12","legal","common","auto_yolo;conf=0.0195"
"0616.jpg","","3","13","85","29","legal","common","auto_yolo;conf=0.3034"
"0617.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0618.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0619.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0620.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0621.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0622.jpg","","10","0","85","39","legal","common","auto_yolo;conf=0.0463"
"0623.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0624.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0625.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0626.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0627.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0628.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
"0629.jpg","","0","0","0","0","unknown","unknown","no_det;conf=0.0000"
